,beds,baths,size,zip_code,price
1725,2,1.0,860.0,98125,11.627906976744185
1726,1,1.0,712.0,98109,14.044943820224718
1727,1,1.0,704.0,98144,14.204545454545455
1728,3,2.5,1790.0,98106,5.58659217877095
1729,3,2.0,2140.0,98115,4.672897196261682
1730,4,3.0,2040.0,98103,4.901960784313726
1731,3,2.0,1894.0,98144,5.279831045406547
1732,4,2.5,2750.0,98112,3.6363636363636362
1733,4,3.5,2900.0,98107,3.4482758620689653
1734,2,1.0,670.0,98106,14.925373134328359
1735,4,2.5,2190.0,98136,4.566210045662101
1736,4,1.5,1810.0,98133,5.524861878453039
1737,3,3.0,1440.0,98144,6.944444444444445
1738,3,2.0,2170.0,98178,4.608294930875576
1739,2,2.0,993.0,98103,10.070493454179255
1740,3,3.5,1450.0,98115,6.896551724137931
1741,4,3.5,2336.0,98115,4.280821917808219
1742,4,3.0,2320.0,98112,4.310344827586207
1743,3,2.0,1470.0,98106,6.802721088435374
1744,1,1.0,672.0,98107,14.880952380952381
1745,3,1.5,990.0,98122,10.1010101010101
1746,4,3.0,2110.0,98115,4.739336492890995
1747,3,1.0,1670.0,98136,5.9880239520958085
1748,3,2.0,2060.0,98126,4.854368932038835
1749,3,1.0,1920.0,98146,5.208333333333333
1750,3,2.5,2910.0,98109,3.4364261168384878
1751,2,1.5,912.0,98103,10.964912280701755
1752,1,1.0,645.0,98126,15.503875968992247
1753,2,2.5,1160.0,98103,8.620689655172415
1754,3,1.0,2280.0,98116,4.385964912280702
1755,3,2.5,1515.0,98102,6.600660066006601
1756,3,2.5,2600.0,98146,3.8461538461538463
1757,3,2.0,1000.0,98122,10.0
1758,2,1.0,672.0,98168,14.880952380952381
1759,2,2.0,1320.0,98119,7.575757575757576
1760,3,2.0,2190.0,98106,4.566210045662101
1761,1,2.0,1517.0,98105,6.591957811470007
1762,4,2.0,2160.0,98122,4.62962962962963
1763,4,1.0,2290.0,98103,4.366812227074236
1764,3,1.0,1920.0,98117,5.208333333333333
1765,3,3.0,1540.0,98115,6.4935064935064934
1766,2,2.0,983.0,98102,10.172939979654121
1767,2,1.5,1670.0,98117,5.9880239520958085
1768,2,2.0,880.0,98103,11.363636363636363
1769,2,2.0,1526.0,98109,6.553079947575361
1770,1,1.0,569.0,98104,17.57469244288225
1771,4,3.0,2700.0,98199,3.7037037037037037
1772,2,2.5,2282.0,98168,4.382120946538125
1773,7,3.5,4530.0,98103,2.207505518763797
1774,1,1.0,698.0,98121,14.326647564469914
1775,3,2.0,1590.0,98117,6.289308176100629
1776,2,1.0,770.0,98116,12.987012987012987
1777,3,2.0,2840.0,98199,3.5211267605633805
1778,6,3.0,2350.0,98118,4.25531914893617
1779,1,1.0,630.0,98104,15.873015873015873
1780,1,1.0,482.0,98109,20.74688796680498
1781,4,3.5,4350.0,98136,2.2988505747126435
1782,1,3.0,1730.0,98118,5.780346820809249
1783,1,1.0,761.0,98109,13.140604467805518
1784,3,2.0,1684.0,98117,5.938242280285036
1785,3,2.5,2040.0,98136,4.901960784313726
1786,2,2.0,1057.0,98105,9.460737937559129
1787,3,2.0,2256.0,98119,4.432624113475177
1788,4,2.0,1900.0,98118,5.2631578947368425
1789,2,1.0,760.0,98115,13.157894736842104
1790,2,1.0,780.0,98146,12.820512820512821
1791,4,3.0,3020.0,98106,3.3112582781456954
1792,1,2.5,2220.0,98103,4.504504504504505
1793,2,2.0,877.0,98115,11.402508551881414
1794,4,2.0,1530.0,98118,6.5359477124183005
1795,2,1.0,850.0,98118,11.764705882352942
1796,3,2.5,1860.0,98136,5.376344086021505
1797,2,2.0,980.0,98118,10.204081632653061
1798,3,2.0,1470.0,98107,6.802721088435374
1799,2,1.0,980.0,98144,10.204081632653061
1800,2,2.0,1003.0,98121,9.970089730807578
1801,3,1.0,996.0,98125,10.040160642570282
1802,1,1.0,980.0,98106,10.204081632653061
1803,4,1.5,2380.0,98117,4.201680672268908
1804,2,2.0,2470.0,98102,4.048582995951417
1805,4,4.0,2120.0,98136,4.716981132075472
1806,2,2.5,840.0,98115,11.904761904761905
1807,4,5.0,1910.0,98177,5.2356020942408374
1808,2,1.0,1380.0,98106,7.246376811594203
1809,4,5.0,2390.0,98117,4.184100418410042
1810,4,3.0,2840.0,98122,3.5211267605633805
1811,2,1.0,875.0,98115,11.428571428571429
1812,3,2.5,1813.0,98116,5.515719801434087
1813,3,3.5,2996.0,98115,3.3377837116154874
1814,5,3.5,5020.0,98126,1.9920318725099602
1815,3,2.0,1498.0,98122,6.675567423230975
1816,2,1.0,711.0,98107,14.064697609001406
1817,4,3.0,2740.0,98115,3.6496350364963503
1818,3,2.0,1328.0,98103,7.530120481927711
1819,2,2.0,1332.0,98199,7.5075075075075075
1820,3,2.0,2020.0,98117,4.9504950495049505
1821,1,1.0,916.0,98121,10.91703056768559
1822,2,2.0,1546.0,98108,6.468305304010349
1823,4,3.0,2970.0,98118,3.367003367003367
1824,3,3.5,1615.0,98133,6.191950464396285
1825,2,2.0,1170.0,98144,8.547008547008547
1826,3,2.0,1350.0,98136,7.407407407407407
1827,2,2.0,1143.0,98107,8.748906386701663
1828,3,2.5,1220.0,98109,8.19672131147541
1829,4,1.5,2100.0,98199,4.761904761904762
1830,4,1.5,3200.0,98117,3.125
1831,1,2.0,1137.0,98119,8.795074758135444
1832,3,2.0,2930.0,98146,3.4129692832764507
1833,2,1.0,808.0,98115,12.376237623762377
1834,4,4.0,2550.0,98117,3.9215686274509802
1835,2,2.0,789.0,98107,12.67427122940431
1836,3,3.0,2546.0,98109,3.927729772191673
1837,2,1.0,680.0,98146,14.705882352941176
1838,2,1.5,1000.0,98117,10.0
1839,3,2.0,1676.0,98115,5.966587112171838
1840,2,1.0,985.0,98121,10.152284263959391
1841,1,1.0,750.0,98116,13.333333333333334
1842,1,1.0,843.0,98125,11.862396204033216
1843,4,2.0,3220.0,98177,3.1055900621118013
1844,2,2.0,2340.0,98105,4.273504273504273
1845,1,1.0,543.0,98109,18.41620626151013
1846,5,3.0,4040.0,98105,2.4752475247524752
1847,2,1.0,990.0,98108,10.1010101010101
1848,4,4.0,2850.0,98105,3.508771929824561
1849,4,2.5,1620.0,98126,6.172839506172839
1850,1,1.0,514.0,98122,19.455252918287936
1851,2,1.0,1240.0,98116,8.064516129032258
1852,3,2.5,1620.0,98112,6.172839506172839
1853,3,3.0,1608.0,98126,6.218905472636816
1854,4,1.0,1530.0,98117,6.5359477124183005
1855,4,2.0,2270.0,98119,4.405286343612334
1856,1,1.0,908.0,98107,11.013215859030836
1857,2,1.0,1180.0,98122,8.474576271186441
1858,1,1.0,672.0,98107,14.880952380952381
1859,3,1.5,998.0,98117,10.02004008016032
1860,4,2.0,2220.0,98144,4.504504504504505
1861,1,1.0,700.0,98119,14.285714285714286
1862,7,6.0,7636.0,98103,1.3095861707700367
1863,4,5.5,3530.0,98118,2.8328611898016995
1864,3,2.0,1620.0,98117,6.172839506172839
1865,4,3.0,1620.0,98117,6.172839506172839
1866,2,2.0,1138.0,98126,8.787346221441124
1867,1,1.0,669.0,98121,14.947683109118087
1868,4,3.5,2600.0,98108,3.8461538461538463
1869,3,2.0,1960.0,98115,5.1020408163265305
1870,2,2.0,950.0,98106,10.526315789473685
1871,2,2.0,1410.0,98112,7.092198581560283
1872,2,1.5,1022.0,98144,9.784735812133073
1873,4,2.0,2840.0,98126,3.5211267605633805
1874,1,1.0,712.0,98116,14.044943820224718
1875,5,2.0,1920.0,98118,5.208333333333333
1876,3,3.5,3880.0,98199,2.577319587628866
1877,3,2.0,1010.0,98106,9.900990099009901
1878,6,4.0,3300.0,98103,3.0303030303030303
1879,3,1.0,1070.0,98178,9.345794392523365
1880,3,1.0,1270.0,98117,7.874015748031496
1881,3,2.0,1413.0,98103,7.077140835102618
1882,3,2.5,1820.0,98115,5.4945054945054945
1883,2,2.0,1415.0,98125,7.067137809187279
1884,3,3.0,2212.0,98109,4.520795660036167
1885,3,3.5,3290.0,98126,3.0395136778115504
1886,2,2.0,1391.0,98115,7.1890726096333575
1887,2,2.0,1372.0,98125,7.288629737609329
1888,2,1.5,960.0,98199,10.416666666666666
1889,3,2.5,1890.0,98144,5.291005291005291
1890,4,3.0,2230.0,98115,4.484304932735426
1891,1,1.5,952.0,98101,10.504201680672269
1892,2,1.0,925.0,98103,10.81081081081081
1893,4,2.0,1820.0,98117,5.4945054945054945
1894,8,4.5,3600.0,98105,2.7777777777777777
1895,2,2.5,1305.0,98116,7.662835249042145
1896,3,2.0,1840.0,98117,5.434782608695652
1897,1,1.0,782.0,98101,12.787723785166241
1898,2,2.5,1040.0,98117,9.615384615384615
1899,2,2.0,1050.0,98103,9.523809523809524
1900,2,2.0,1019.0,98119,9.813542688910697
1901,4,2.5,3198.0,98103,3.1269543464665417
1902,1,1.0,557.0,98105,17.953321364452425
1903,2,2.5,950.0,98107,10.526315789473685
1904,3,1.0,1050.0,98117,9.523809523809524
1905,1,1.0,533.0,98126,18.76172607879925
1906,3,1.0,860.0,98178,11.627906976744185
1907,4,3.0,1890.0,98144,5.291005291005291
1908,2,2.5,1138.0,98126,8.787346221441124
1909,4,2.0,1830.0,98146,5.46448087431694
1910,2,1.0,1980.0,98144,5.05050505050505
1911,3,5.5,1730.0,98105,5.780346820809249
1912,3,3.0,2462.0,98117,4.061738424045491
1913,3,3.5,1300.0,98106,7.6923076923076925
1914,4,2.0,1550.0,98103,6.451612903225806
1915,3,3.5,1679.0,98126,5.955926146515783
1916,3,1.0,1220.0,98116,8.19672131147541
1917,3,1.5,1540.0,98178,6.4935064935064934
1918,3,2.0,1520.0,98116,6.578947368421052
1919,3,1.0,1320.0,98168,7.575757575757576
1920,2,1.0,1290.0,98103,7.751937984496124
1921,3,2.5,1870.0,98117,5.347593582887701
1922,3,3.5,1762.0,98102,5.675368898978434
1923,3,1.0,1240.0,98118,8.064516129032258
1924,3,1.5,1307.0,98125,7.651109410864575
1925,2,2.0,1167.0,98107,8.56898029134533
1926,2,1.5,1070.0,98103,9.345794392523365
1927,2,1.0,1820.0,98125,5.4945054945054945
1928,3,2.0,1790.0,98115,5.58659217877095
1929,5,3.5,3700.0,98119,2.7027027027027026
1930,4,3.5,3340.0,98144,2.9940119760479043
1931,4,2.5,2250.0,98106,4.444444444444445
1932,3,2.0,1799.0,98103,5.558643690939411
1933,1,1.0,584.0,98199,17.123287671232877
1934,5,2.5,4639.0,98112,2.155636990730761
1935,3,1.0,1810.0,98178,5.524861878453039
1936,1,1.0,907.0,98119,11.025358324145534
1937,3,2.0,2120.0,98117,4.716981132075472
1938,1,1.0,616.0,98101,16.233766233766232
1939,6,6.0,1780.0,98168,5.617977528089888
1940,4,2.0,2630.0,98115,3.802281368821293
1941,5,3.0,3060.0,98116,3.2679738562091503
1942,3,2.0,2700.0,98178,3.7037037037037037
1943,5,4.0,2030.0,98144,4.926108374384237
1944,3,2.5,1620.0,98122,6.172839506172839
1945,5,4.5,5704.0,98119,1.753155680224404
1946,2,1.0,700.0,98117,14.285714285714286
1947,2,3.0,1260.0,98117,7.936507936507937
1948,4,2.0,1770.0,98115,5.649717514124294
1949,4,2.5,1812.0,98136,5.518763796909492
1950,1,1.0,648.0,98121,15.432098765432098
1951,2,2.0,840.0,98144,11.904761904761905
1952,3,2.0,2100.0,98136,4.761904761904762
1953,5,3.0,2550.0,98125,3.9215686274509802
1954,1,1.0,774.0,98146,12.919896640826874
1955,2,2.5,1736.0,98122,5.76036866359447
1956,3,2.5,2198.0,98144,4.549590536851683
1957,2,1.0,770.0,98125,12.987012987012987
1958,2,2.0,1150.0,98107,8.695652173913043
1959,3,2.0,2330.0,98103,4.291845493562231
1960,5,4.5,4693.0,98122,2.1308331557639035
1961,3,3.0,1790.0,98125,5.58659217877095
1962,4,3.5,2960.0,98103,3.3783783783783785
1963,1,1.0,591.0,98119,16.920473773265652
1964,2,2.0,1391.0,98109,7.1890726096333575
1965,3,2.0,1160.0,98178,8.620689655172415
1966,1,1.0,720.0,98126,13.88888888888889
1967,1,1.0,701.0,98115,14.265335235378032
1968,4,2.0,2570.0,98103,3.8910505836575875
1969,3,2.0,1611.0,98107,6.207324643078833
1970,4,2.5,2474.0,98115,4.042037186742118
1971,3,2.0,1300.0,98144,7.6923076923076925
1972,2,2.5,840.0,98144,11.904761904761905
1973,2,2.0,1100.0,98107,9.090909090909092
1974,3,2.5,2730.0,98122,3.663003663003663
1975,2,2.0,1004.0,98125,9.9601593625498
1976,3,3.0,1650.0,98103,6.0606060606060606
1977,3,3.0,1650.0,98103,6.0606060606060606
1978,4,1.0,1850.0,98118,5.405405405405405
1979,5,3.5,4050.0,98119,2.4691358024691357
1980,1,1.0,865.0,98112,11.560693641618498
1981,2,2.0,1252.0,98121,7.987220447284345
1982,3,3.0,1790.0,98109,5.58659217877095
1983,5,3.0,2020.0,98119,4.9504950495049505
1984,3,1.5,1280.0,98144,7.8125
1985,4,2.0,1630.0,98116,6.134969325153374
1986,3,3.5,1460.0,98117,6.8493150684931505
1987,3,2.0,1210.0,98103,8.264462809917354
1988,4,2.0,2080.0,98116,4.8076923076923075
1989,4,2.0,3542.0,98144,2.82326369282891
1990,3,1.5,2200.0,98117,4.545454545454546
1991,1,1.0,603.0,98133,16.58374792703151
1992,2,2.0,1456.0,98199,6.868131868131868
1993,2,2.5,1169.0,98117,8.554319931565441
1994,2,1.0,1770.0,98103,5.649717514124294
1995,4,2.0,1641.0,98118,6.0938452163315056
1996,1,1.0,600.0,98122,16.666666666666668
1997,2,1.5,860.0,98122,11.627906976744185
1998,4,3.5,4990.0,98112,2.004008016032064
1999,3,2.0,1749.0,98125,5.717552887364208
2000,3,4.0,1580.0,98144,6.329113924050633
2001,3,2.5,2340.0,98177,4.273504273504273
2002,6,3.0,2440.0,98144,4.098360655737705
2003,1,1.0,705.0,98103,14.184397163120567
2004,2,2.0,1227.0,98115,8.149959250203748
2005,5,4.0,2734.0,98115,3.6576444769568397
2006,2,2.0,839.0,98125,11.918951132300357
2007,3,1.0,1120.0,98178,8.928571428571429
2008,3,2.0,1482.0,98117,6.747638326585695
2009,3,3.5,1680.0,98126,5.9523809523809526
2010,2,2.0,1400.0,98199,7.142857142857143
2011,3,2.0,1370.0,98112,7.299270072992701
2012,1,1.0,889.0,98121,11.24859392575928
2013,4,2.0,2140.0,98199,4.672897196261682
2014,2,2.0,795.0,98103,12.578616352201259
2015,3,2.0,1710.0,98133,5.847953216374269
